id_venta,fecha,id_local,id_producto,cantidad,importe,canal,medio_pago
89043,2026-05-26,115,1792,2,61.44,Presencial,Efectivo
74529,2025-09-01,19,1766,1,26.41,Presencial,Efectivo
100398,2026-03-04,93,1273,3,233.65,Presencial,Billetera
135032,2025-10-29,51,1368,4,114.19,Delivery,Tarjeta
147395,2025-10-24,63,1176,1,19.08,Presencial,Efectivo
173909,2026-08-24,24,1471,-5,-208.63,Presencial,Efectivo
154000,2026-08-03,66,1733,4,99.76,Presencial,Billetera
98642,2026-06-20,29,1546,9,346.95,Presencial,Efectivo
105902,2025-09-18,110,1399,5,41.47,Presencial,Tarjeta
21117,2025-10-16,67,1484,6,51.27,Presencial,Tarjeta
151556,2025-12-21,16,1717,1,22.06,Presencial,Tarjeta
24725,2026-01-10,119,1186,6,160.76,Presencial,Tarjeta
48952,2026-01-15,38,1557,1,,Presencial,Tarjeta
158690,2026-08-18,76,1458,9,366.90,Presencial,Tarjeta
93778,2025-09-15,24,1631,-3,,Presencial,Efectivo
89457,2026-01-29,94,1734,5,30.02,Presencial,Billetera
2968,2026-07-17,90,1378,3,158.47,Presencial,Efectivo
179238,2026-01-01,24,1626,1,29.78,Presencial,Billetera
80066,2025-10-02,3,1524,2,14.38,Delivery,Billetera
182958,2026-07-31,70,1528,1,9.90,Presencial,Efectivo
81222,2026-01-22,41,1692,1,23.90,Delivery,Billetera
108081,2025-10-28,21,1730,4,58.19,Delivery,Efectivo
9939,2025-11-17,27,1218,5,24.91,Web,Efectivo
160619,2025-09-28,84,1592,6,244.66,Presencial,Tarjeta
27136,2026-02-24,120,1364,6,186.72,Presencial,Tarjeta
195875,2026-04-25,57,1280,2,114.68,Presencial,Efectivo
180676,2025-10-31,48,1694,4,73.90,Presencial,Efectivo
55920,2026-08-20,12,1413,2,24.75,Presencial,Efectivo
134334,2026-07-04,42,1020,2,44.24,Presencial,Billetera
141679,2025-11-09,6,1258,4,41.30,Presencial,Tarjeta
185659,2026-03-19,111,1653,2,,Presencial,Efectivo
165043,2025-11-26,53,1726,4,74.63,Presencial,Efectivo
97808,2025-09-07,27,1481,4,88.59,Presencial,Billetera
8430,2026-04-28,92,1692,2,52.45,Presencial,Tarjeta
190612,2025-11-09,25,1669,6,177.41,Presencial,Tarjeta
137173,2025-09-10,3,1472,3,162.40,Presencial,Efectivo
9636,2026-05-01,89,1203,6,92.05,Delivery,Billetera
145619,2026-07-15,90,1098,1,21.69,Presencial,Tarjeta
85597,2025-12-09,65,1259,4,78.79,Delivery,Billetera
66226,2026-08-26,10,1152,6,72.26,Presencial,Billetera
44851,2026-08-15,39,1074,4,50.91,Delivery,Efectivo
113655,2025-11-17,91,1076,1,42.36,Presencial,Efectivo
104337,2026-07-16,94,1546,9,332.25,Presencial,Billetera
170560,2026-01-23,39,1336,2,56.53,Presencial,Efectivo
24597,2026-04-15,43,1680,6,95.08,Presencial,Billetera
136330,2026-04-29,111,1026,1,2.98,Presencial,Tarjeta
38817,2025-11-06,103,1047,3,92.42,Presencial,Efectivo
44485,2026-04-30,59,1762,2,19.89,Presencial,Tarjeta
160259,2025-12-16,81,1585,5,504.05,Presencial,Efectivo
53490,2026-07-05,7,1317,2,123.46,Presencial,Efectivo
140014,2025-12-08,14,1020,6,130.51,Presencial,Efectivo
51207,2025-09-04,97,1745,5,57.25,Presencial,Tarjeta
52611,2025-10-01,88,1611,5,129.07,Presencial,Efectivo
13185,2026-08-07,95,1487,4,31.05,Presencial,Efectivo
2947,2026-08-01,16,1667,1,3.15,Presencial,Tarjeta
138112,2026-01-24,15,1448,6,56.61,Presencial,Efectivo
35444,2026-08-28,21,1747,2,26.83,Delivery,Efectivo
12695,2026-07-08,101,1212,5,136.47,Delivery,Billetera
160720,2025-10-03,81,1480,1,11.79, Presencial ,Tarjeta
20737,2025-10-14,62,1133,2,126.45,Delivery,Efectivo
71187,2026-08-10,46,1212,2,53.63,Presencial,Billetera
152995,2025-10-23,10,1501,3,25.01,Presencial,Tarjeta
190312,2026-02-28,28,1259,6,115.65,Web,Efectivo
129518,2025-12-29,38,1496,2,79.35,Presencial,Tarjeta
192556,2026-03-13,5,1202,5,545.82,Web,Efectivo
138245,2026-08-31,29,1458,4,158.51,Web,Tarjeta
170041,2026-07-21,101,1788,9,112.84,Presencial,Tarjeta
186771,2026-07-16,58,1151,4,192.87,Presencial,Efectivo
86985,2025-10-17,1,1678,6,124.45,Presencial,Tarjeta
97584,2026-01-22,45,1096,2,60.64,Delivery,Tarjeta
82455,2025-12-05,90,1430,5,59.41,Presencial,Tarjeta
142528,2025-11-17,107,1197,5,509.06,Delivery,Billetera
120298,2026-04-23,95,1230,3,265.63,Delivery,Efectivo
30675,2026-07-13,119,1407,2,41.97,Web,Tarjeta
114816,2025-09-17,100,1001,1,27.91,Presencial,Tarjeta
120787,2026-01-29,67,1585,6,634.92,Presencial,Tarjeta
128501,2025-09-23,90,1105,7,246.00,Presencial,Efectivo
7021,2026-05-12,21,1404,1,9.44,Delivery,Efectivo
69735,2025-09-30,19,1508,1,66.37,Web,Efectivo
77611,2026-07-13,113,1583,6,81.20,Presencial,Efectivo
107221,2025-10-20,15,1330,2,91.92,PRESENCIAL,Billetera
90810,2026-03-21,56,1137,3,83.39,Presencial,Tarjeta
99419,2026-03-27,81,1452,6,293.27,Presencial,Tarjeta
117444,2026-01-30,106,1257,1,54.07,Presencial,Tarjeta
138068,2025-11-15,53,1098,4,82.70,Presencial,Billetera
66474,2026-01-16,66,1546,6,235.66,Presencial,Tarjeta
34375,2025-11-02,116,1107,5,76.37,Web,Tarjeta
175507,2026-05-28,13,1276,4,15.63,Presencial,Tarjeta
35196,2026-01-10,19,1247,3,106.27,Presencial,Efectivo
122298,2026-02-17,49,1501,1,8.53,Presencial,Efectivo
51812,2026-06-27,113,1698,6,133.34,Presencial,Efectivo
69899,2026-01-01,48,1642,3,36.33,Web,Efectivo
171665,2025-10-26,12,1483,5,125.76, Presencial ,Billetera
132600,2026-07-09,58,1140,2,34.31,Presencial,Efectivo
91577,2026-06-16,47,1321,3,18.67,Web,Tarjeta
193177,2026-06-25,15,1128,6,62.04,Presencial,Tarjeta
119542,2026-01-19,3,1611,2,51.49,Presencial,Efectivo
69262,2025-12-06,83,1605,3,61.12,Delivery,Billetera
25477,2026-05-11,76,1332,5,80.15,Presencial,Billetera
127154,2026-04-17,78,1558,1,61.13,Presencial,Efectivo
164109,2026-08-29,53,1124,1,66.48,Presencial,Efectivo
57532,2025-11-12,43,1186,4,104.04,Presencial,Efectivo
198742,2026-04-10,18,1308,4,65.03,Presencial,Tarjeta
69085,2025-09-28,81,1234,1,72.87,delivery,Efectivo
30321,2026-07-29,47,1615,6,567.97,Presencial,Efectivo
7769,2026-06-03,46,1600,6,215.49,Presencial,Billetera
37794,2026-06-22,61,1346,8,113.77,Presencial,Efectivo
151700,2026-08-19,84,1580,6,104.03,Delivery,Efectivo
172780,2026-08-06,25,1007,2,150.69,Presencial,Efectivo
80165,2026-06-05,26,1515,-5,-72.38,Presencial,Tarjeta
71592,2026-07-16,50,1071,3,25.48,Presencial,Efectivo
191075,2026-06-25,64,1309,5,73.79,Presencial,Tarjeta
177502,2026-06-24,60,1749,3,85.14,Presencial,Tarjeta
129254,2026-06-22,21,1621,5,33.75,Presencial,Tarjeta
178995,2026-07-05,12,1099,5,68.58,Web,Tarjeta
18143,2026-04-19,86,1730,5,71.46,Presencial,Tarjeta
196127,2026-02-19,104,1449,4,30.58,Presencial,Tarjeta
89549,2026-04-27,48,1507,3,32.97,presencial,Tarjeta
152775,2025-12-09,107,1657,4,112.13,Web,Efectivo
182019,2026-05-06,104,1711,1,9.50,Presencial,Billetera
53040,2025-11-21,21,1531,1,9.68,Delivery,Tarjeta
130581,2026-07-30,56,1589,5,269.46,Presencial,Tarjeta
193645,2025-11-20,89,1009,2,120.47,Presencial,Efectivo
82226,2025-10-24,29,1662,6,99.10,Delivery,Efectivo
127091,2026-07-27,96,1107,1,14.42,Presencial,Efectivo
21311,2026-02-21,62,1287,2,106.64,Presencial,Efectivo
20805,2026-02-17,39,1636,6,447.36,Delivery,Efectivo
141380,2026-08-11,44,1427,8,264.63,Presencial,Efectivo
68422,2025-12-23,61,1437,2,49.22,Presencial,Efectivo
17799,2026-05-21,20,1756,5,81.18,Delivery,Billetera
100752,2026-05-10,22,1294,2,68.99,Presencial,Efectivo
187990,2025-10-08,96,1388,4,164.70,Presencial,Tarjeta
95461,2025-12-29,40,9598,3,33.41,Presencial,Tarjeta
74943,2026-08-25,87,1518,7,274.17,Presencial,Efectivo
135851,2026-05-08,60,1615,2,205.18,Presencial,Tarjeta
181768,2025-09-05,89,1136,4,402.79,Presencial,Tarjeta
180687,2025-10-20,116,1565,6,232.09,Delivery,Efectivo
35643,2026-03-05,78,1367,1,104.12,Presencial,Billetera
64019,2026-04-18,67,1487,5,39.90,Presencial,Tarjeta
175530,2026-01-29,43,1200,5,77.55,Presencial,Efectivo
3864,2026-03-09,77,1346,4,57.25,Web,Efectivo
127230,2026-06-17,120,1065,4,82.34,Presencial,Efectivo
178317,2026-05-18,33,1696,5,68.31,Delivery,Tarjeta
161183,2026-04-23,5,1684,5,417.98,Presencial,Efectivo
83569,2026-05-13,4,1054,6,44.51,Delivery,Tarjeta
19361,2025-11-27,102,1022,2,,Presencial,Efectivo
148660,2026-01-20,20,1488,5,71.88,Presencial,Billetera
142470,2026-05-27,62,1735,2,20.79,Presencial,Tarjeta
117822,2026-03-08,89,1057,6,232.21,presencial,Tarjeta
116646,2026-03-29,5,1287,5,254.90,Presencial,Billetera
9042,2026-01-19,60,1381,1,8.91,Delivery,Billetera
120529,2026-04-30,94,1713,5,439.20,Presencial,Efectivo
99835,2025-12-11,100,1046,2,12.15,Presencial,Tarjeta
795,2026-03-06,79,1078,2,62.32,Presencial,Efectivo
73361,2026-07-07,95,1400,8,196.43,Delivery,Tarjeta
193071,2026-02-22,59,1705,6,99.48,Presencial,Tarjeta
13818,2026-06-16,23,1256,2,26.20,Web,Tarjeta
49660,2026-08-15,67,1373,1,110.57,Delivery,Efectivo
1405,2025-12-12,82,1061,2,56.75,Presencial,Efectivo
74564,2026-05-26,113,1793,1,13.18,Presencial,Billetera
184393,2026-01-08,115,1355,5,89.88,Presencial,Billetera
180396,2026-02-09,113,1042,6,59.18,Presencial,Tarjeta
197492,2026-05-14,39,1724,9,327.74,Presencial,Billetera
62439,2026-06-13,7,1330,4,184.68,Presencial,Billetera
76725,2026-02-01,117,1128,3,31.39,Web,Efectivo
145070,2026-02-25,12,1175,6,171.93,Delivery,Tarjeta
127150,2025-11-18,90,1367,3,292.09,Presencial,Efectivo
103933,2026-01-17,31,1392,3,200.57,Web,Tarjeta
2044,2026-06-24,25,1080,4,56.62,Presencial,Efectivo
48400,2026-03-30,108,1581,1,30.94,Presencial,Billetera
85663,2026-03-01,74,1156,4,27.22,Presencial,Efectivo
5820,2026-06-28,15,1276,2,7.76,Delivery,Efectivo
65426,2026-07-09,8,1412,6,103.82,Presencial,Tarjeta
162490,2026-01-10,102,1666,1,6.56,Web,Efectivo
78201,2026-05-14,19,1046,-3,-18.81,Delivery,Tarjeta
65416,2026-03-15,116,1692,6,145.92,Presencial,Efectivo
85928,2025-09-21,23,1410,4,52.80,Presencial,Efectivo
149062,2026-06-26,63,1250,2,92.90,Presencial,Efectivo
194219,2026-02-10,22,1592,1,42.04,Presencial,Billetera
695,2026-05-29,100,1416,2,23.31,Web,Tarjeta
134817,2026-01-31,91,1780,5,311.55,Presencial,Tarjeta
15386,2026-07-07,114,1074,1,12.39,Presencial,Efectivo
65357,2026-02-09,40,1124,2,134.44,Presencial,Efectivo
131796,2025-12-29,90,1429,1,62.22,Presencial,Billetera
190194,2026-01-12,27,1507,3,33.99,Presencial,Efectivo
12542,2026-04-08,7,1527,6,557.74,Presencial,Efectivo
128384,2026-04-29,28,1048,1,2.84,Presencial,Efectivo
59594,2026-01-16,119,1365,1,36.51,Web,Tarjeta
196922,2025-09-14,31,1380,2,202.52,Web,Tarjeta
89879,2025-10-12,103,1268,2,17.66,Web,Efectivo
71921,2026-08-09,95,1178,4,210.92,Delivery,Efectivo
162474,2025-12-06,38,1061,6,165.12,Web,Efectivo
89604,2025-12-10,97,1207,3,44.80,Delivery,Tarjeta
60844,2026-04-30,63,1036,1,24.84,Web,Efectivo
101786,2026-01-23,41,1187,5,107.31,Delivery,Tarjeta
96720,2026-08-31,27,1332,3,51.66,Delivery,Tarjeta
196757,2026-05-30,57,1722,9,211.17,Presencial,Efectivo
62009,2026-06-22,88,1338,6,47.07,Presencial,Tarjeta
140970,2026-04-02,59,1098,1,20.40,Presencial,Billetera
120360,2026-03-04,110,1407,3,62.70,Presencial,Efectivo
183855,2025-09-23,45,1145,3,36.30,Presencial,Efectivo
177916,2026-08-05,94,1217,4,17.53,Delivery,Billetera
114619,2026-04-14,102,1726,2,39.13,Presencial,Tarjeta
16725,2026-04-26,67,1046,1,5.98,Presencial,Billetera
134844,2026-02-06,77,1293,2,42.35,Presencial,Efectivo
25979,2025-12-01,10,1701,3,103.66,Delivery,Tarjeta
1462,2026-07-25,39,1579,1,5.80,Presencial,Billetera
166212,2025-10-21,48,1368,6,174.54,Presencial,Efectivo
66582,2025-09-30,98,1583,3,38.46,Presencial,Efectivo
77560,2025-12-09,106,1742,5,181.41,Presencial,Efectivo
87386,2026-01-10,99,1177,5,142.91,Presencial,Billetera
29398,2026-08-05,54,1717,4,85.27,Presencial,Tarjeta
76706,2026-03-31,88,1109,3,,Web,Tarjeta
164298,2026-06-30,113,1468,3,80.86,Delivery,Efectivo
174541,2025-12-09,81,1302,3,,Presencial,Tarjeta
33233,2026-02-13,74,1043,2,58.15,Presencial,Tarjeta
132336,2026-02-26,46,1544,6,585.59,Presencial,Tarjeta
18597,2026-02-27,23,1000,3,90.69,Web,Efectivo
147230,2026-06-20,108,1092,5,378.41,Web,Efectivo
108477,2026-03-01,4,1409,1,85.52,Presencial,Billetera
100566,2026-07-02,109,1027,6,61.92,Presencial,Billetera
197486,2026-01-19,117,1682,6,125.67,Presencial,Efectivo
163918,2025-10-11,86,1209,4,62.00,Presencial,Efectivo
98220,2025-11-14,109,1696,1,13.85,Presencial,Tarjeta
85387,2026-06-13,58,1733,4,102.84,Presencial,Tarjeta
187079,2025-11-15,65,1182,1,29.01,Delivery,Tarjeta
82096,2026-02-28,57,1625,1,59.75,Presencial,Efectivo
22483,2026-08-25,96,1757,5,52.14,Presencial,Billetera
32561,2026-08-28,38,1575,6,245.76,Presencial,Tarjeta
95982,2026-08-11,99,1501,6,51.52,Delivery,Tarjeta
195960,2026-03-30,13,1019,6,98.16,Presencial,Billetera
96269,2026-07-24,23,1375,5,28.23,Delivery,Tarjeta
122997,2026-01-30,104,1127,4,216.81,Presencial,Efectivo
101549,2026-04-02,71,1756,4,65.74,Web,Billetera
112828,2025-09-26,100,1198,4,141.12,Delivery,Tarjeta
129960,2026-02-17,28,1694,2,38.29,Web,Billetera
70849,2025-11-29,70,1717,3,65.79, Presencial ,Tarjeta
58384,2025-09-28,18,1441,6,170.88,Presencial,Billetera
103565,2025-11-07,58,1043,3,89.78,Presencial,Tarjeta
29239,2026-05-06,78,1105,2,73.18,Presencial,Efectivo
152735,2026-08-25,15,1394,2,46.93,Presencial,Efectivo
55282,2026-02-11,32,1000,5,155.05,Delivery,Tarjeta
151642,2026-05-25,15,1245,5,148.24,Presencial,Tarjeta
125248,2025-10-23,68,1431,2,46.04,Presencial,Efectivo
158715,2026-04-11,21,1348,3,26.23,Presencial,Efectivo
90399,2025-10-10,116,1276,5,,Delivery,Billetera
29758,2026-01-06,13,1093,-1,-19.54,Presencial,Efectivo
46612,2026-08-18,16,1196,6,39.14,Presencial,Efectivo
68644,2026-07-10,75,1473,6,210.59,Delivery,Tarjeta
183968,2026-05-03,107,1658,4,42.49,Delivery,Efectivo
65329,2025-10-02,61,1337,6,654.37,Presencial,Tarjeta
196339,2025-11-03,81,1770,6,60.36, Web ,Billetera
51680,2025-11-24,56,1774,3,34.32,Presencial,Efectivo
55080,2026-01-30,77,1142,2,9.21,Presencial,Billetera
178832,2026-01-16,6,1412,6,101.01,Web,Efectivo
100433,2026-04-27,100,1440,4,194.42,Presencial,Efectivo
148035,2025-12-25,108,1745,5,58.87,Delivery,Tarjeta
38714,2026-06-28,55,1638,2,23.65,Presencial,Tarjeta
103147,2026-05-04,22,1082,6,,Delivery,Billetera
87415,2026-06-04,64,1384,6,123.87,Web,Efectivo
93732,2025-12-19,29,1723,1,25.78,Delivery,Tarjeta
14229,2026-02-12,14,1115,3,124.00,Presencial,Tarjeta
2771,2025-10-08,17,1745,4,48.77,Delivery,Tarjeta
115712,2026-03-31,48,1798,2,16.86,Presencial,Efectivo
115521,2026-07-09,46,1200,2,30.63,Presencial,Tarjeta
133200,2026-04-12,8,1303,1,15.10,Presencial,Tarjeta
150477,2026-08-30,42,1462,-2,-56.94,Presencial,Tarjeta
8903,2025-12-13,86,1428,3,22.72,Presencial,Tarjeta
25504,2026-02-02,55,1789,4,52.75,Presencial,Efectivo
150754,2026-07-09,48,1499,6,140.48,Delivery,Billetera
126377,2026-06-08,6,1739,2,68.52,Presencial,Tarjeta
156136,2025-12-31,58,1081,3,91.46,Presencial,Efectivo
132789,2025-10-27,62,1787,1,100.19,Presencial,Billetera
90720,2026-08-12,18,1763,5,115.81,Presencial,Efectivo
76267,2026-03-12,111,1573,3,29.95,Presencial,Efectivo
137920,2026-08-20,61,1451,5,169.84,Web,Efectivo
81789,2025-09-22,26,1614,4,24.17,Presencial,Tarjeta
199900,2026-03-20,64,1387,2,83.90,Presencial,Tarjeta
138896,2026-05-28,1,1719,1,29.43,Presencial,Tarjeta
162412,2025-10-18,32,1580,3,56.07,Presencial,Billetera
27857,2026-05-28,23,1043,6,180.16,Web,Efectivo
8235,2026-05-02,8,1266,5,19.66,Presencial,Tarjeta
152406,2025-11-23,49,1091,3,89.85,Presencial,Efectivo
34523,2026-07-08,101,1225,4,23.61,Presencial,Billetera
29626,2026-04-07,37,1790,5,93.60,Presencial,Efectivo
195110,2026-08-14,115,1141,1,10.36,PRESENCIAL,Billetera
185457,2026-06-11,3,1573,1,9.65,Presencial,Tarjeta
80265,2026-05-23,30,1135,6,153.75,Presencial,Tarjeta
106418,2026-07-13,48,1299,11,226.75,Presencial,Efectivo
65809,2025-09-29,45,1231,1,41.39,Presencial,Efectivo
61980,2026-05-16,98,1048,6,16.10,Web,Efectivo
128633,2026-08-19,25,1119,2,21.64,Presencial,Billetera
88304,2026-01-22,94,1095,2,32.10,Presencial,Efectivo
177395,2026-03-14,66,1520,2,61.60,Presencial,Efectivo
155583,2025-10-29,113,1015,1,17.67,Presencial,Efectivo
79085,2025-11-19,33,1255,6,35.67,Presencial,Tarjeta
137451,2026-01-12,83,1151,2,93.16,Presencial,Tarjeta
174871,2026-03-26,83,1679,1,36.95,Delivery,Tarjeta
5052,2025-11-21,1,1116,2,36.30,Delivery,Tarjeta
99512,2025-10-22,21,1586,2,25.63,Presencial,Tarjeta
47800,2026-08-08,14,1426,5,57.54,Presencial,Tarjeta
21043,2025-09-07,59,1437,1,25.60,Web,Efectivo
141319,2025-10-06,32,1007,5,361.68,Presencial,Billetera
190202,2026-04-15,89,1344,2,49.28,Web,Billetera
75997,2026-08-22,84,1678,3,65.92,Presencial,Tarjeta
190703,2025-10-31,114,1610,4,63.80,Presencial,Tarjeta
98674,2026-01-06,29,1401,5,80.58,Presencial,Efectivo
157746,2026-08-31,95,1369,8,247.50,Presencial,Tarjeta
19766,2026-03-07,113,1077,4,143.74,Presencial,Tarjeta
45139,2026-02-14,30,1648,6,159.13,Delivery,Tarjeta
187035,2026-05-22,48,1596,4,121.51,Presencial,Efectivo
154357,2026-08-27,114,1155,4,211.66,Presencial,Efectivo
96426,2026-08-01,58,1456,6,538.89,Presencial,Efectivo
170683,2026-02-19,107,1712,5,12.90,Presencial,Efectivo
105050,2026-04-22,30,1359,3,21.10,Presencial,Tarjeta
117564,2025-11-19,12,1774,6,66.89,Presencial,Efectivo
49276,2026-01-29,103,1156,1,6.90,Presencial,Tarjeta
22909,2026-08-09,72,1712,3,8.25,Presencial,Tarjeta
106501,2026-07-31,110,1048,3,8.41,Web,Efectivo
95983,2026-04-04,101,1432,5,59.26,Presencial,Tarjeta
102452,2025-12-22,92,1429,6,386.23,Presencial,Tarjeta
131850,2025-10-18,42,1728,6,205.42,Presencial,Efectivo
60160,2026-07-07,24,1143,4,42.82,Web,Tarjeta
167202,2025-09-14,102,1480,6,73.05,Presencial,Tarjeta
152963,2026-04-01,14,1252,3,16.38,Presencial,Efectivo
100267,2026-06-15,68,1127,6,339.37,Web,Efectivo
132304,2026-04-07,62,1165,5,100.03,Delivery,Efectivo
46098,2025-11-13,9,1637,3,54.93,Presencial,Billetera
82900,2026-06-03,118,1675,5,164.96,Presencial,Tarjeta
194791,2025-09-27,119,1396,6,50.59,presencial,Tarjeta
10047,2025-10-23,76,1181,6,232.86,Web,Billetera
66440,2026-08-04,117,1283,5,89.74,Presencial,Efectivo
15442,2026-02-23,87,1080,5,74.00,Presencial,Tarjeta
92214,2025-11-23,18,1671,3,50.71,Presencial,Efectivo
107915,2026-03-30,29,1744,3,29.04,Presencial,Tarjeta
5452,2025-10-19,2,1601,6,35.39,Presencial,Efectivo
182602,2025-09-23,35,1403,4,63.61,Presencial,Tarjeta
34595,2025-11-18,40,1554,6,79.18,Presencial,Efectivo
117888,2026-05-15,16,1761,2,18.45,Presencial,Efectivo
54362,2026-07-31,70,1370,3,271.88,Presencial,Efectivo
178083,2025-10-10,4,1739,3,101.39,Delivery,Tarjeta
34767,2026-06-06,19,1410,6,79.38,Presencial,Tarjeta
186937,2025-11-15,4,1294,3,111.53,Presencial,Billetera
31808,2025-11-26,46,1756,1,16.28,Presencial,Efectivo
91092,2025-12-04,6,1625,4,245.13,Web,Efectivo
179929,2026-06-17,35,1604,1,62.29,Delivery,Tarjeta
4747,2026-02-18,8,1520,6,194.58,Delivery,Tarjeta
104156,2026-02-06,61,1311,2,28.10,Presencial,Tarjeta
116943,2026-04-08,113,1576,5,254.12,Presencial,Tarjeta
28893,2026-06-29,96,1685,1,25.78,Presencial,Efectivo
21000,2026-02-15,110,1576,4,213.66,Presencial,Efectivo
68105,2026-01-24,95,1795,4,148.42,Presencial,Tarjeta
110198,2026-05-31,117,1361,6,21.54,Web,Tarjeta
89405,2026-07-20,112,1132,2,103.63,Presencial,Efectivo
73923,2026-07-22,3,1128,4,41.89,Presencial,Billetera
10851,2026-08-22,28,1046,6,38.04,Web,Billetera
93491,2026-02-23,89,1238,6,72.93,Web,Billetera
146803,2026-08-13,114,1569,3,96.55,Presencial,Tarjeta
19118,2026-03-01,38,1690,5,328.16,Presencial,Efectivo
189857,2026-05-24,14,1180,1,12.04,Delivery,Billetera
85271,2026-07-28,111,1377,1,57.76,Web,Efectivo
128420,2025-11-26,11,1141,4,43.29,Delivery,Billetera
6390,2025-12-13,23,1126,3,43.78,Delivery,Tarjeta
1266,2026-02-07,20,1305,6,114.56,Presencial,Tarjeta
129983,2025-10-27,72,1679,5,184.36,Delivery,Tarjeta
56876,2025-11-29,41,1583,3,37.96,Presencial,Tarjeta
134852,2025-10-15,93,1699,1,62.04,Web,Efectivo
83559,2026-07-26,77,1344,2,52.30,Delivery,Billetera
140633,2025-11-20,99,1639,6,593.69,Delivery,Tarjeta
140776,2026-07-19,118,1009,2,129.93,Presencial,Tarjeta
150674,2026-03-03,18,1472,6,320.39,Presencial,Billetera
99547,2026-05-25,119,1077,4,152.41,Presencial,Efectivo
121521,2026-01-09,52,1466,4,173.86,Presencial,Tarjeta
129747,2025-10-01,33,1700,4,8.00,Presencial,Tarjeta
144762,2026-08-06,119,1294,7,246.64,Delivery,Efectivo
37306,2026-04-14,75,1082,6,140.35,Presencial,Tarjeta
154743,2026-01-08,102,1425,3,30.62,Presencial,Efectivo
62694,2026-07-08,83,1749,6,176.41,Presencial,Tarjeta
41131,2025-10-12,23,1714,1,8.45,Presencial,Billetera
174422,2026-04-04,98,1799,6,102.02,Presencial,Tarjeta
24043,2026-01-09,31,1760,6,148.72,Delivery,Tarjeta
3467,2025-09-05,91,1237,1,28.88,Presencial,Efectivo
141352,2025-10-02,91,1306,1,18.88,Delivery,Tarjeta
17875,2026-02-16,52,1263,1,55.43,Presencial,Tarjeta
118569,2025-11-22,113,1219,6,72.09,Presencial,Billetera
124663,2026-08-28,18,1773,6,249.67,Presencial,Efectivo
15536,2025-11-06,53,1481,4,84.74,Presencial,Tarjeta
121761,2025-12-17,85,1793,1,13.92,Presencial,Efectivo
39082,2025-09-15,56,1222,2,39.63,Presencial,Efectivo
5510,2025-11-24,41,1203,3,46.76,Delivery,Billetera
83358,2025-11-30,97,1060,-6,-69.77,Presencial,Efectivo
168021,2025-10-15,1,1101,1,32.41,Presencial,Efectivo
169350,2026-06-24,15,1177,2,60.71,Presencial,Efectivo
19697,2026-04-08,42,1312,3,21.26,Delivery,Billetera
69152,2026-03-24,114,1006,1,25.90,Presencial,Efectivo
109529,2026-01-07,35,1100,5,174.23,Presencial,Tarjeta
167900,2026-04-21,22,1608,2,191.82,Delivery,Billetera
121243,2025-11-05,79,1155,-5,-271.47,Presencial,Billetera
195461,2026-01-18,64,1715,3,37.98,Presencial,Efectivo
127062,2026-07-07,72,1736,4,224.24,Presencial,Tarjeta
35055,2026-07-12,117,1039,4,97.64,Presencial,Tarjeta
112827,2026-01-30,100,1037,3,53.26,Presencial,Tarjeta
58245,2026-01-26,97,1604,6,356.76,Presencial,Tarjeta
41964,2026-07-26,14,1284,-10,-119.56,Presencial,Efectivo
195145,2025-09-13,31,1442,4,32.32,Presencial,Billetera
70433,2026-06-20,31,1767,1,33.97,Presencial,Efectivo
166185,2026-01-13,41,1702,3,,Presencial,Tarjeta
193026,2026-01-30,18,1797,6,395.10,Presencial,Efectivo
181074,2026-01-12,41,1518,5,183.97,PRESENCIAL,Tarjeta
97202,2026-08-28,30,1701,5,179.24,Presencial,Efectivo
23648,2026-02-20,31,1440,6,276.68,Delivery,Billetera
52678,2026-08-11,75,1675,8,248.90,Delivery,Tarjeta
60909,2026-01-31,3,1694,6,117.68,Presencial,Billetera
67051,2025-09-21,36,1628,4,168.36,Presencial,Tarjeta
155648,2026-07-05,11,1480,6,72.45,Delivery,Efectivo
76389,2026-08-08,116,1294,7,260.54,Presencial,Efectivo
160500,2026-01-22,64,1482,3,254.61,Web,Tarjeta
101991,2026-06-02,14,1110,4,53.36,Presencial,Tarjeta
33041,2026-07-27,101,1767,1,35.09,Presencial,Tarjeta
111017,2025-10-31,3,1400,1,25.47,Delivery,Efectivo
31931,2026-01-25,107,1082,1,22.64,Presencial,Billetera
