usuario_id,fecha,variante,dispositivo,gasto_previo_30d,convirtio,monto_compra
U100577,2026-08-17,B,Android,53.96,0,
U100578,2026-08-18,A,iOS,63.06,0,
U100579,2026-08-20,B,Android,127.95,0,
U100580,2026-08-21,A,Android,89.98,1,84.85
U100581,2026-08-14,B,Android,61.35,0,
U100582,2026-08-23,A,Desktop,37.96,0,
U100583,2026-08-09,B,Android,66.25,0,
U100584,2026-08-03,A,Android,219.73,0,
U100585,2026-08-08,B,Desktop,200.03,0,
U100586,2026-08-05,B,Android,232.13,0,
U100587,2026-08-05,B,Desktop,153.24,0,
U100588,2026-08-22,A,iOS,49.46,0,
U100589,2026-08-18,A,Desktop,92.72,1,172.94
U100590,2026-08-13,B,Android,307.18,0,
U100591,2026-08-21,A,Android,52.76,0,
U100592,2026-08-22,A,Desktop,49.97,0,
U100593,2026-08-04,B,iOS,93.95,1,303.95
U100594,2026-08-09,B,Android,202.78,0,
U100595,2026-08-04,A,Android,420.6,0,
U100596,2026-08-22,B,Android,77.1,0,
U100597,2026-08-16,A,Android,118.6,0,
U100598,2026-08-03,B,Desktop,87.24,0,
U100599,2026-08-13,B,Android,133.51,0,
U100600,2026-08-11,B,Desktop,74.42,0,
U100601,2026-08-21,A,iOS,66.68,0,
U100602,2026-08-05,A,Android,45.97,0,
U100603,2026-08-10,B,Desktop,25.61,0,
U100604,2026-08-06,B,Android,77.33,0,
U100605,2026-08-12,A,Desktop,128.14,1,68.47
U100606,2026-08-08,A,Android,81.5,0,
U100607,2026-08-15,A,Android,28.64,0,
U100608,2026-08-11,A,Android,85.11,1,188.0
U100609,2026-08-23,A,Desktop,29.85,0,
U100610,2026-08-03,B,iOS,21.93,0,
U100611,2026-08-13,B,Desktop,111.21,0,
U100612,2026-08-06,A,Android,43.99,0,
U100613,2026-08-06,A,Desktop,123.68,0,
U100614,2026-08-18,B,Desktop,27.66,0,
U100615,2026-08-08,B,Desktop,48.99,0,
U100616,2026-08-18,B,Desktop,32.69,0,
U100617,2026-08-12,B,Desktop,169.98,0,
U100618,2026-08-14,B,Android,118.81,0,
U100619,2026-08-03,A,Desktop,177.48,0,
U100620,2026-08-21,B,Android,234.76,1,355.44
U100621,2026-08-20,B,Android,66.35,0,
U100622,2026-08-15,B,Android,73.42,1,108.28
U100623,2026-08-22,A,Desktop,205.01,0,
U100624,2026-08-17,B,Desktop,141.76,0,
U100625,2026-08-11,B,Android,68.26,0,
U100626,2026-08-21,A,Android,82.53,0,
U100627,2026-08-16,B,Android,149.11,0,
U100628,2026-08-09,B,Android,220.18,1,172.33
U100629,2026-08-15,B,Android,131.25,0,
U100630,2026-08-08,A,Desktop,45.46,0,
U100631,2026-08-05,A,Android,162.58,0,
U100632,2026-08-07,A,iOS,52.99,0,
U100633,2026-08-06,A,Desktop,60.21,0,
U100634,2026-08-12,A,iOS,60.53,1,102.3
U100635,2026-08-12,A,Android,100.67,0,
U100636,2026-08-14,A,Android,64.23,0,
U100637,2026-08-08,A,Android,117.34,0,
U100638,2026-08-12,A,Android,15.36,0,
U100639,2026-08-17,B,Android,180.03,0,
U100640,2026-08-10,A,Android,209.03,0,
U100641,2026-08-07,A,Desktop,91.94,0,
U100642,2026-08-05,A,iOS,45.11,0,
U100643,2026-08-13,A,Android,64.88,0,
U100644,2026-08-13,A,Desktop,28.56,0,
U100645,2026-08-15,B,Android,72.49,0,
U100646,2026-08-18,A,iOS,287.79,0,
U100647,2026-08-17,B,iOS,57.18,0,
U100648,2026-08-04,A,Desktop,49.31,0,
U100649,2026-08-09,B,Android,54.91,0,
U100650,2026-08-15,A,iOS,116.35,0,
U100651,2026-08-23,A,Desktop,23.27,0,
U100652,2026-08-20,A,Android,182.76,0,
U100653,2026-08-03,A,iOS,50.17,0,
U100654,2026-08-23,B,Android,31.28,0,
U100655,2026-08-20,A,Android,102.32,0,
U100656,2026-08-05,B,Desktop,140.18,0,
U100657,2026-08-06,B,Android,63.79,0,
U100658,2026-08-05,B,iOS,29.4,0,
U100659,2026-08-06,B,Android,50.33,0,
U100660,2026-08-08,B,iOS,36.68,0,
U100661,2026-08-16,A,Desktop,260.66,0,
U100662,2026-08-13,A,Desktop,283.54,0,
U100663,2026-08-08,A,Desktop,206.25,0,
U100664,2026-08-22,B,Android,206.1,0,
U100665,2026-08-08,B,Android,61.49,0,
U100666,2026-08-23,B,Android,109.46,0,
U100667,2026-08-10,A,Desktop,49.28,0,
U100668,2026-08-05,B,Desktop,207.9,0,
U100669,2026-08-20,B,Android,98.7,0,
U100670,2026-08-12,A,iOS,266.55,0,
U100671,2026-08-07,A,Android,85.41,0,
U100672,2026-08-04,B,Android,90.2,0,
U100673,2026-08-18,B,iOS,106.76,0,
U100674,2026-08-03,A,Android,19.87,0,
U100675,2026-08-16,A,Android,72.68,0,
U100676,2026-08-08,A,Android,94.29,0,
U100677,2026-08-19,A,Android,137.22,0,
U100678,2026-08-03,A,Android,139.79,0,
U100679,2026-08-12,B,Android,202.81,1,130.81
U100680,2026-08-17,B,Android,139.45,1,242.01
U100681,2026-08-13,A,Android,167.92,0,
U100682,2026-08-05,B,Android,61.23,0,
U100683,2026-08-07,A,Android,189.33,0,
U100684,2026-08-19,B,iOS,149.98,0,
U100685,2026-08-22,A,iOS,117.58,0,
U100686,2026-08-11,A,Desktop,155.79,0,
U100687,2026-08-04,A,Desktop,25.99,0,
U100688,2026-08-23,B,Android,58.93,0,
U100689,2026-08-11,A,Desktop,79.63,0,
U100690,2026-08-19,B,Desktop,496.21,1,137.12
U100691,2026-08-06,B,Android,149.94,0,
U100692,2026-08-04,B,Android,64.05,0,
U100693,2026-08-04,B,Android,60.4,0,
U100694,2026-08-16,A,Android,135.52,1,457.74
U100695,2026-08-11,B,iOS,105.22,0,
U100696,2026-08-18,B,Desktop,179.85,0,
U100697,2026-08-07,B,Android,36.12,0,
U100698,2026-08-13,A,Desktop,108.04,0,
U100699,2026-08-07,B,Desktop,285.07,0,
U100700,2026-08-06,B,Android,41.25,0,
U100701,2026-08-09,A,Android,235.45,0,
U100702,2026-08-18,A,Android,304.51,0,
U100703,2026-08-18,A,iOS,76.93,0,
U100704,2026-08-18,A,Android,85.59,0,
U100705,2026-08-08,A,Android,103.54,0,
U100706,2026-08-23,B,Desktop,117.64,0,
U100707,2026-08-03,B,iOS,85.91,0,
U100708,2026-08-07,A,Android,75.89,0,
U100709,2026-08-10,B,Desktop,83.08,0,
U100710,2026-08-21,A,Android,232.89,1,170.21
U100711,2026-08-15,A,Desktop,49.66,0,
U100712,2026-08-16,A,Android,120.54,1,131.42
U100713,2026-08-09,B,Android,58.93,0,
U100714,2026-08-23,B,Desktop,100.43,0,
U100715,2026-08-08,B,Android,85.04,0,
U100716,2026-08-20,B,iOS,78.88,0,
U100717,2026-08-05,A,Android,56.16,0,
U100718,2026-08-21,A,Android,149.65,0,
U100719,2026-08-11,B,Android,132.82,0,
U100720,2026-08-17,B,Android,35.03,0,
U100721,2026-08-08,A,Desktop,111.2,0,
U100722,2026-08-11,A,Android,64.78,0,
U100723,2026-08-21,A,iOS,103.5,0,
U100724,2026-08-09,B,Android,132.2,0,
U100725,2026-08-18,A,iOS,19.01,0,
U100726,2026-08-10,A,Android,40.48,0,
U100727,2026-08-04,B,iOS,51.81,0,
U100728,2026-08-15,B,Android,148.96,0,
U100729,2026-08-04,A,Desktop,32.81,0,
U100730,2026-08-19,B,Desktop,91.84,1,84.61
U100731,2026-08-04,B,Desktop,34.32,1,109.35
U100732,2026-08-15,B,Android,173.97,0,
U100733,2026-08-10,B,Android,139.25,0,
U100734,2026-08-16,A,Android,149.47,0,
U100735,2026-08-05,A,Android,191.64,0,
U100736,2026-08-07,B,Desktop,179.7,0,
U100737,2026-08-23,A,Android,57.04,0,
U100738,2026-08-23,B,Android,177.2,0,
U100739,2026-08-11,A,iOS,62.72,0,
U100740,2026-08-05,B,Android,49.8,0,
U100741,2026-08-22,B,Desktop,235.51,0,
U100742,2026-08-20,B,Android,214.85,0,
U100743,2026-08-16,B,Desktop,65.03,0,
U100744,2026-08-17,B,iOS,185.68,1,179.14
U100745,2026-08-10,B,Desktop,185.77,0,
U100746,2026-08-05,A,Android,78.45,0,
U100747,2026-08-20,A,Android,299.55,0,
U100748,2026-08-08,A,Android,93.2,0,
U100749,2026-08-05,A,Desktop,40.27,0,
U100750,2026-08-13,A,iOS,67.02,0,
U100751,2026-08-21,B,Android,220.88,0,
U100752,2026-08-17,B,Android,406.13,0,
U100753,2026-08-11,A,Android,98.01,1,63.99
U100754,2026-08-22,A,Android,84.97,0,
U100755,2026-08-18,B,Android,172.27,0,
U100756,2026-08-14,B,Android,76.52,0,
U100757,2026-08-08,B,Android,32.78,1,193.11
U100758,2026-08-20,A,Android,257.49,0,
U100759,2026-08-09,A,Desktop,68.48,1,90.66
U100760,2026-08-07,B,Android,272.64,0,
U100761,2026-08-23,A,Android,495.11,0,
U100762,2026-08-23,A,Desktop,101.27,0,
U100763,2026-08-20,B,Android,324.7,0,
U100764,2026-08-21,A,Android,88.25,0,
U100765,2026-08-21,A,Desktop,104.11,0,
U100766,2026-08-11,A,Android,65.73,0,
U100767,2026-08-07,B,Desktop,286.14,0,
U100768,2026-08-08,B,Android,67.52,0,
U100769,2026-08-21,B,Desktop,21.34,0,
U100770,2026-08-07,B,Android,34.1,0,
U100771,2026-08-18,A,Desktop,37.66,0,
U100772,2026-08-22,A,Android,184.0,1,85.31
U100773,2026-08-03,B,Desktop,32.61,1,96.75
U100774,2026-08-20,A,Android,62.32,0,
U100775,2026-08-13,A,iOS,42.79,0,
U100776,2026-08-14,B,Android,102.08,0,
U100777,2026-08-23,B,Desktop,76.89,0,
U100778,2026-08-05,B,Desktop,128.89,0,
U100779,2026-08-03,B,Android,68.81,1,217.8
U100780,2026-08-06,B,Desktop,47.91,1,102.45
U100781,2026-08-13,B,Android,117.74,0,
U100782,2026-08-10,A,Android,105.94,0,
U100783,2026-08-16,B,iOS,40.91,0,
U100784,2026-08-10,B,Android,192.63,0,
U100785,2026-08-04,A,iOS,38.07,0,
U100786,2026-08-04,A,iOS,64.87,0,
U100787,2026-08-12,B,Desktop,148.35,0,
U100788,2026-08-16,B,Desktop,76.66,0,
U100789,2026-08-11,B,Desktop,65.74,0,
U100790,2026-08-13,B,iOS,70.03,0,
U100791,2026-08-06,B,Android,68.05,0,
U100792,2026-08-20,B,Android,30.36,1,158.71
U100793,2026-08-06,B,Android,53.43,0,
U100794,2026-08-09,B,Desktop,283.71,0,
U100795,2026-08-21,A,Desktop,131.99,0,
U100796,2026-08-05,A,Android,239.72,0,
U100797,2026-08-07,B,Desktop,137.13,0,
U100798,2026-08-13,B,Desktop,70.84,0,
U100799,2026-08-10,A,Android,88.6,0,
U100800,2026-08-19,B,Desktop,331.88,0,
U100801,2026-08-15,A,Desktop,104.95,0,
U100802,2026-08-23,A,Desktop,31.76,1,238.48
U100803,2026-08-10,A,iOS,124.92,0,
U100804,2026-08-11,B,Android,88.34,0,
U100805,2026-08-03,A,Android,571.66,0,
U100806,2026-08-05,B,Android,39.25,0,
U100807,2026-08-21,B,iOS,100.08,0,
U100808,2026-08-14,B,iOS,143.94,0,
U100809,2026-08-05,A,Desktop,75.2,0,
U100810,2026-08-19,A,iOS,81.21,0,
U100811,2026-08-06,B,Android,261.09,0,
U100812,2026-08-12,B,Android,237.01,0,
U100813,2026-08-23,A,iOS,153.95,0,
U100814,2026-08-13,A,Android,78.81,0,
U100815,2026-08-21,A,iOS,92.28,0,
U100816,2026-08-22,B,Desktop,218.74,0,
U100817,2026-08-04,B,Android,93.93,0,
U100818,2026-08-18,A,Android,211.08,0,
U100819,2026-08-16,B,Android,105.2,1,231.49
U100820,2026-08-23,A,Android,198.13,0,
U100821,2026-08-20,A,Android,241.63,0,
U100822,2026-08-22,B,Android,111.76,0,
U100823,2026-08-09,A,Android,109.0,0,
U100824,2026-08-09,A,Android,30.3,0,
U100825,2026-08-03,B,iOS,161.26,1,69.71
U100826,2026-08-08,A,Android,105.96,0,
U100827,2026-08-11,B,iOS,131.37,1,169.25
U100828,2026-08-07,B,Android,32.75,0,
U100829,2026-08-13,B,Desktop,406.86,0,
U100830,2026-08-06,A,Desktop,57.97,0,
U100831,2026-08-06,B,Desktop,108.17,0,
U100832,2026-08-07,A,Android,91.95,0,
U100833,2026-08-07,B,Android,141.42,0,
U100834,2026-08-04,B,Desktop,73.63,0,
U100835,2026-08-23,A,Desktop,67.2,0,
U100836,2026-08-19,A,Android,98.07,0,
U100837,2026-08-05,A,Android,28.17,0,
U100838,2026-08-11,A,Desktop,537.02,0,
U100839,2026-08-17,B,Desktop,22.85,0,
U100840,2026-08-21,B,Android,53.01,0,
U100841,2026-08-15,A,Desktop,105.35,0,
U100842,2026-08-05,B,Android,57.73,0,
U100843,2026-08-06,B,Android,45.2,0,
U100844,2026-08-12,B,Desktop,172.81,0,
U100845,2026-08-08,B,Android,95.36,0,
U100846,2026-08-20,A,Android,145.91,0,
U100847,2026-08-17,A,Desktop,165.99,0,
U100848,2026-08-13,B,Android,80.73,0,
U100849,2026-08-12,B,Android,173.74,0,
U100850,2026-08-09,A,Android,56.9,0,
U100851,2026-08-10,A,Android,70.2,0,
U100852,2026-08-13,A,Desktop,57.25,0,
U100853,2026-08-19,A,Android,42.3,0,
U100854,2026-08-12,B,Android,104.62,0,
U100855,2026-08-15,B,iOS,98.0,0,
U100856,2026-08-14,B,Android,15.81,0,
U100857,2026-08-10,B,Android,62.74,0,
U100858,2026-08-10,A,Android,106.31,0,
U100859,2026-08-06,A,Android,108.44,0,
U100860,2026-08-18,B,Desktop,71.16,0,
U100861,2026-08-19,B,Android,59.02,0,
U100862,2026-08-17,B,Desktop,187.78,0,
U100863,2026-08-05,A,Desktop,240.23,0,
U100864,2026-08-04,A,Android,26.66,0,
U100865,2026-08-16,B,Android,26.0,0,
U100866,2026-08-15,A,Android,73.4,0,
U100867,2026-08-10,A,Desktop,82.26,0,
U100868,2026-08-14,B,Android,211.35,0,
U100869,2026-08-17,A,Desktop,114.81,0,
U100870,2026-08-12,B,Android,375.86,0,
U100871,2026-08-11,A,Desktop,37.17,0,
U100872,2026-08-10,A,Desktop,261.57,1,78.07
U100873,2026-08-03,A,Android,51.99,0,
U100874,2026-08-08,A,Android,65.57,1,107.24
U100875,2026-08-04,B,Desktop,133.93,1,53.44
U100876,2026-08-12,B,Desktop,131.8,0,
U100877,2026-08-11,A,Android,89.7,0,
U100878,2026-08-10,B,iOS,203.49,1,121.54
U100879,2026-08-22,A,Android,153.2,0,
U100880,2026-08-06,B,Desktop,93.99,0,
U100881,2026-08-08,A,Android,58.25,0,
U100882,2026-08-06,B,Android,52.35,1,115.86
U100883,2026-08-06,A,iOS,107.2,0,
U100884,2026-08-08,A,Android,75.74,0,
U100885,2026-08-20,A,Android,99.69,0,
U100886,2026-08-04,B,Desktop,61.51,0,
U100887,2026-08-09,B,Desktop,194.23,0,
U100888,2026-08-12,A,Desktop,32.16,0,
U100889,2026-08-15,B,Desktop,80.95,0,
U100890,2026-08-14,A,Desktop,197.38,0,
U100891,2026-08-06,A,Android,85.6,0,
U100892,2026-08-18,B,Android,84.31,0,
U100893,2026-08-11,B,Android,149.97,0,
U100894,2026-08-19,A,iOS,68.77,0,
U100895,2026-08-08,A,Android,36.78,0,
U100896,2026-08-21,A,Desktop,118.13,0,
U100897,2026-08-07,A,iOS,32.43,0,
U100898,2026-08-13,A,Android,181.61,0,
U100899,2026-08-17,A,Android,75.59,0,
U100900,2026-08-04,B,Desktop,42.09,0,
U100901,2026-08-08,B,Android,122.18,0,
U100902,2026-08-04,A,iOS,85.43,0,
U100903,2026-08-18,A,Android,109.66,0,
U100904,2026-08-11,A,Android,119.54,0,
U100905,2026-08-19,B,Android,112.79,0,
U100906,2026-08-22,B,Desktop,67.06,0,
U100907,2026-08-19,A,Android,98.01,0,
U100908,2026-08-20,A,Android,144.72,0,
U100909,2026-08-09,A,Android,130.02,0,
U100910,2026-08-14,B,Desktop,461.32,0,
U100911,2026-08-04,B,Android,119.79,0,
U100912,2026-08-15,B,Android,427.5,0,
U100913,2026-08-07,A,Android,110.5,0,
U100914,2026-08-05,B,Desktop,126.44,0,
U100915,2026-08-09,B,Desktop,164.94,0,
U100916,2026-08-10,B,Android,63.64,0,
U100917,2026-08-06,A,Android,75.39,0,
U100918,2026-08-05,A,Android,111.64,0,
U100919,2026-08-22,A,Desktop,67.05,0,
U100920,2026-08-16,A,Desktop,182.95,0,
U100921,2026-08-10,A,Desktop,53.02,0,
U100922,2026-08-19,A,Android,125.23,0,
U100923,2026-08-04,B,Desktop,90.36,1,216.42
U100924,2026-08-19,B,Android,207.45,0,
U100925,2026-08-16,B,Desktop,139.76,0,
U100926,2026-08-07,B,Desktop,56.76,0,
U100927,2026-08-08,A,Android,97.08,0,
U100928,2026-08-18,B,Android,69.9,0,
U100929,2026-08-03,A,Desktop,112.0,0,
U100930,2026-08-10,A,Desktop,134.28,0,
U100931,2026-08-08,A,iOS,140.82,0,
U100932,2026-08-12,B,Android,121.78,0,
U100933,2026-08-15,B,Android,20.87,0,
U100934,2026-08-14,B,Desktop,85.86,0,
U100935,2026-08-14,A,Desktop,210.33,0,
U100936,2026-08-22,A,Desktop,28.42,0,
U100937,2026-08-12,A,Android,109.34,0,
U100938,2026-08-18,A,Desktop,131.4,0,
U100939,2026-08-09,B,Desktop,56.02,0,
U100940,2026-08-18,B,Android,275.65,0,
U100941,2026-08-21,A,iOS,104.17,0,
U100942,2026-08-15,A,Android,97.09,0,
U100943,2026-08-16,A,Desktop,119.75,0,
U100944,2026-08-05,B,iOS,163.76,0,
U100945,2026-08-17,A,iOS,115.74,0,
U100946,2026-08-12,B,Android,49.14,1,86.16
U100947,2026-08-12,B,iOS,75.8,0,
U100948,2026-08-07,B,Desktop,66.3,0,
U100949,2026-08-14,A,Desktop,42.4,0,
U100950,2026-08-06,A,Desktop,56.35,0,
U100951,2026-08-20,B,Android,70.47,0,
U100952,2026-08-12,B,Android,296.25,0,
U100953,2026-08-07,B,Desktop,273.68,0,
U100954,2026-08-11,B,Desktop,134.72,0,
U100955,2026-08-08,B,Desktop,406.94,0,
U100956,2026-08-11,A,Android,184.46,0,
U100957,2026-08-23,A,iOS,255.39,0,
U100958,2026-08-06,A,Android,249.25,0,
U100959,2026-08-15,B,Android,108.47,0,
U100960,2026-08-21,A,Android,180.31,0,
U100961,2026-08-04,B,Desktop,130.73,0,
U100962,2026-08-10,B,Desktop,44.88,0,
U100963,2026-08-19,B,Android,127.25,0,
U100964,2026-08-08,A,Desktop,209.58,0,
U100965,2026-08-08,B,iOS,89.97,0,
U100966,2026-08-08,A,Desktop,55.26,0,
U100967,2026-08-12,A,Android,77.44,0,
U100968,2026-08-17,A,Android,78.92,0,
U100969,2026-08-21,A,Android,110.34,0,
U100970,2026-08-17,A,iOS,85.13,0,
U100971,2026-08-20,B,Desktop,148.7,0,
U100972,2026-08-09,A,Android,59.75,0,
U100973,2026-08-04,B,Android,112.58,0,
U100974,2026-08-10,B,iOS,220.65,0,
U100975,2026-08-12,A,Desktop,91.34,0,
U100976,2026-08-18,B,Desktop,94.14,0,
U100977,2026-08-21,B,Android,206.18,0,
U100978,2026-08-09,B,Android,244.33,1,119.95
U100979,2026-08-05,B,Android,63.31,0,
U100980,2026-08-17,A,Android,124.19,0,
U100981,2026-08-14,A,Android,139.82,0,
U100982,2026-08-14,A,iOS,118.31,0,
U100983,2026-08-12,A,Desktop,27.81,1,133.03
U100984,2026-08-20,B,Android,22.58,0,
U100985,2026-08-12,A,iOS,71.33,0,
U100986,2026-08-06,B,Android,85.32,1,102.82
U100987,2026-08-12,B,Android,97.9,0,
U100988,2026-08-04,A,Android,201.19,0,
U100989,2026-08-16,A,Desktop,105.53,0,
U100990,2026-08-10,A,Android,118.27,0,
U100991,2026-08-19,B,Android,103.5,0,
U100992,2026-08-23,B,Desktop,64.31,0,
U100993,2026-08-07,A,Desktop,104.5,0,
U100994,2026-08-09,B,Android,92.31,0,
U100995,2026-08-03,A,Android,135.82,0,
U100996,2026-08-14,B,Android,96.29,0,
U100997,2026-08-13,A,Android,37.98,0,
U100998,2026-08-03,A,Desktop,204.06,0,
U100999,2026-08-18,B,Android,53.99,1,120.44
U101000,2026-08-08,A,Android,93.75,0,
U101001,2026-08-06,A,Android,167.35,0,
U101002,2026-08-20,B,Android,164.77,1,284.96
U101003,2026-08-12,B,iOS,39.19,1,87.96
U101004,2026-08-10,A,iOS,80.26,0,
U101005,2026-08-10,B,Android,93.91,0,
U101006,2026-08-10,A,Android,192.37,0,
U101007,2026-08-21,B,Android,68.93,0,
U101008,2026-08-14,B,Desktop,57.04,1,413.67
U101009,2026-08-19,B,Android,105.99,0,
U101010,2026-08-04,B,Desktop,95.62,0,
U101011,2026-08-09,B,Android,165.09,0,
U101012,2026-08-07,B,Desktop,158.08,0,
U101013,2026-08-12,A,Android,101.34,0,
U101014,2026-08-18,B,iOS,121.25,0,
U101015,2026-08-22,B,iOS,170.14,1,149.03
U101016,2026-08-07,A,Android,26.15,0,
U101017,2026-08-16,B,iOS,63.88,0,
U101018,2026-08-21,B,Desktop,122.95,0,
U101019,2026-08-06,B,Android,66.93,0,
U101020,2026-08-09,B,Desktop,167.34,0,
U101021,2026-08-07,B,Android,133.97,0,
U101022,2026-08-16,B,Android,38.63,0,
U101023,2026-08-05,B,Android,69.01,0,
U101024,2026-08-15,A,Desktop,138.67,0,
U101025,2026-08-12,A,Android,41.72,0,
U101026,2026-08-10,A,Android,150.37,0,
U101027,2026-08-03,B,Android,75.76,0,
U101028,2026-08-04,B,Desktop,53.76,0,
U101029,2026-08-12,A,Desktop,149.45,0,
U101030,2026-08-07,A,Desktop,39.74,0,
U101031,2026-08-18,B,Desktop,235.79,0,
U101032,2026-08-16,A,Android,29.09,0,
U101033,2026-08-03,A,Android,264.59,0,
U101034,2026-08-05,A,Android,252.97,0,
U101035,2026-08-12,A,Android,260.43,0,
U101036,2026-08-09,A,Desktop,29.07,1,72.7
U101037,2026-08-09,B,Android,45.67,0,
U101038,2026-08-05,B,Desktop,42.41,0,
U101039,2026-08-10,B,iOS,57.07,0,
U101040,2026-08-03,A,Android,48.44,0,
U101041,2026-08-08,A,iOS,111.01,0,
U101042,2026-08-05,A,iOS,210.81,0,
U101043,2026-08-17,A,Android,104.13,0,
U101044,2026-08-07,B,Desktop,109.35,0,
U101045,2026-08-10,B,iOS,73.71,0,
U101046,2026-08-14,B,Android,174.89,0,
U101047,2026-08-09,B,Android,137.4,1,119.46
U101048,2026-08-16,A,Android,140.45,0,
U101049,2026-08-23,B,Android,157.45,1,141.64
U101050,2026-08-21,A,iOS,73.8,0,
U101051,2026-08-21,A,Android,232.54,0,
U101052,2026-08-12,B,Android,73.23,0,
U101053,2026-08-06,A,Android,138.86,0,
U101054,2026-08-21,B,Desktop,63.56,0,
U101055,2026-08-19,B,Desktop,105.49,1,83.23
U101056,2026-08-07,A,Android,87.38,0,
U101057,2026-08-16,B,Desktop,45.76,0,
U101058,2026-08-09,B,Desktop,107.23,0,
U101059,2026-08-10,A,Android,113.9,1,161.61
U101060,2026-08-20,B,Android,99.78,1,88.44
U101061,2026-08-16,B,Android,122.24,0,
U101062,2026-08-15,B,Desktop,145.26,0,
U101063,2026-08-11,B,Android,14.6,0,
U101064,2026-08-21,B,Android,130.13,0,
U101065,2026-08-21,B,Android,246.57,0,
U101066,2026-08-09,A,Desktop,40.43,0,
U101067,2026-08-11,A,Android,68.22,0,
U101068,2026-08-23,B,Android,205.19,0,
U101069,2026-08-08,B,Android,66.53,0,
U101070,2026-08-09,A,Android,395.37,0,
U101071,2026-08-21,A,Android,232.79,0,
U101072,2026-08-19,A,Android,189.17,0,
U101073,2026-08-18,B,Android,141.71,0,
U101074,2026-08-21,B,Android,105.0,0,
U101075,2026-08-21,B,Desktop,50.81,0,
U101076,2026-08-23,A,Android,376.31,0,
U101077,2026-08-13,A,iOS,69.35,0,
U101078,2026-08-12,A,Desktop,54.6,0,
U101079,2026-08-03,A,Android,79.13,0,
U101080,2026-08-06,B,iOS,212.26,1,87.43
U101081,2026-08-20,A,Android,27.81,0,
U101082,2026-08-06,B,Desktop,55.44,0,
U101083,2026-08-17,B,Desktop,45.83,0,
U101084,2026-08-20,B,Desktop,140.22,1,116.81
U101085,2026-08-16,B,Android,63.89,0,
U101086,2026-08-12,A,Android,41.81,0,
U101087,2026-08-12,B,Android,84.92,0,
U101088,2026-08-21,A,Android,35.78,0,
U101089,2026-08-19,A,Desktop,43.16,0,
U101090,2026-08-07,A,Android,96.37,0,
U101091,2026-08-10,B,Desktop,75.46,0,
U101092,2026-08-13,A,iOS,106.59,0,
U101093,2026-08-05,A,Android,204.7,0,
U101094,2026-08-17,A,iOS,87.51,0,
U101095,2026-08-10,B,Desktop,116.64,0,
U101096,2026-08-05,B,Android,187.03,0,
U101097,2026-08-08,A,Android,60.73,0,
U101098,2026-08-08,A,iOS,171.57,0,
U101099,2026-08-21,B,Desktop,32.29,0,
U101100,2026-08-19,A,Desktop,23.5,0,
U101101,2026-08-03,B,Desktop,150.1,0,
U101102,2026-08-15,A,iOS,370.4,0,
U101103,2026-08-14,B,Desktop,89.01,0,
U101104,2026-08-19,B,Desktop,104.71,0,
U101105,2026-08-20,A,Android,149.8,0,
U101106,2026-08-19,B,Desktop,51.64,0,
U101107,2026-08-22,B,Desktop,98.33,0,
U101108,2026-08-16,A,Desktop,80.72,0,
U101109,2026-08-12,B,Desktop,24.23,0,
U101110,2026-08-07,B,Desktop,98.63,0,
U101111,2026-08-07,A,iOS,261.23,1,81.78
U101112,2026-08-19,A,iOS,104.26,0,
U101113,2026-08-07,B,Desktop,473.96,0,
U101114,2026-08-17,B,Desktop,258.3,0,
U101115,2026-08-07,B,Android,83.88,0,
U101116,2026-08-15,B,Desktop,195.32,0,
U101117,2026-08-03,A,Android,49.07,0,
U101118,2026-08-23,B,Android,95.11,0,
U101119,2026-08-19,A,Android,52.86,0,
U101120,2026-08-12,B,Android,137.8,0,
U101121,2026-08-06,A,iOS,80.0,0,
U101122,2026-08-11,B,Android,161.67,0,
U101123,2026-08-07,A,Desktop,224.62,0,
U101124,2026-08-22,B,iOS,124.52,0,
U101125,2026-08-15,B,Android,339.18,0,
U101126,2026-08-05,B,Android,117.59,0,
U101127,2026-08-22,A,Android,167.41,0,
U101128,2026-08-10,B,Desktop,34.56,0,
U101129,2026-08-06,A,iOS,88.56,0,
U101130,2026-08-20,A,iOS,88.1,0,
U101131,2026-08-17,A,Desktop,152.19,0,
U101132,2026-08-11,B,Android,85.82,0,
U101133,2026-08-15,A,Desktop,36.63,0,
U101134,2026-08-15,A,Android,191.13,0,
U101135,2026-08-12,B,Android,41.79,0,
U101136,2026-08-03,B,Android,310.1,0,
U101137,2026-08-11,B,Desktop,153.09,0,
U101138,2026-08-03,A,Android,278.75,0,
U101139,2026-08-22,A,Desktop,47.51,0,
U101140,2026-08-17,B,Android,224.4,0,
U101141,2026-08-05,A,Desktop,66.89,0,
U101142,2026-08-13,B,Android,23.35,0,
U101143,2026-08-21,A,Android,33.59,0,
U101144,2026-08-08,A,Android,96.81,0,
U101145,2026-08-05,B,Android,217.72,0,
U101146,2026-08-03,A,iOS,112.51,0,
U101147,2026-08-12,B,iOS,140.29,0,
U101148,2026-08-09,B,Android,79.93,1,240.64
U101149,2026-08-03,B,Desktop,81.53,0,
U101150,2026-08-06,A,Desktop,190.87,0,
U101151,2026-08-19,B,iOS,86.27,0,
U101152,2026-08-18,B,Android,34.77,0,
U101153,2026-08-19,B,Android,40.97,0,
U101154,2026-08-08,B,Android,79.37,0,
U101155,2026-08-08,B,Desktop,83.74,0,
